scenario,episode,original_mc_run,phase,phase_legacy,type,location,severity,action,recovery_plan,plan_length,plan_actions,applied,rejected_plan,rejected_reward,att_disrupted,att_recovered,improvement_att,CEF_disrupted,CEF_recovered,improvement_CEF,CEF2_disrupted,CEF2_recovered,improvement_CEF2,exposure_disrupted,exposure_recovered,improvement_exposure,dun_disrupted,dun_recovered,improvement_dun,cost_disrupted,cost_recovered,improvement_cost,energy_disrupted,energy_recovered,improvement_energy,reward,changed_routes,short_turn_routes_count,selected_routes_count,critical_routes_count,donor_routes_count,transfer_hubs_count,repaired_routes_count,failed_routes_count,inserted_existing_nodes_count,frequency_increase,frequency_increase_critical,frequency_reduction_donor,old_headway_min,new_headway_min,coverage_floor_percent,coverage_gap_before,coverage_gap_after,coverage_floor_reached,applied_for_coverage,att_delta_min,demand_share,critical_demand_share,donor_demand_share,assumed_affected_transfer_share,additional_vkm,additional_vh,additional_cost,additional_energy
S2_energy,125,125,held_out,eval,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.53665526153236,17.357873227533005,0.010194762418094794,1.1313359600129296,1.2087072085707562,0.06838927718424365,1.1208069968743553,1.1890999410813672,0.06093193957341766,66.86954737617647,63.49998098912509,0.05039014797118022,4.249985114126227,2.260866508505752,0.4680295465057003,31707.63336226464,33812.59510104758,-0.06638659261425851,23249.48660259696,24913.63815877136,-0.07157799157545754,0.06146491634668258,,,,,,,,,,,,,,,2.260866508505751,1.9891186056204764,1.3322676295501878e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,126,126,held_out,eval,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.891242908640876,17.238251517044638,0.03649782158403679,1.204402274955368,1.2420226997461263,0.031235763642303356,1.188806649266686,1.221099573812223,0.02716415202207765,66.9819610039053,63.521001166630036,0.05167002854803661,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.014268415061520573,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,127,127,held_out,eval,link_failure,any_road,mild,greedy:continuity_repair,greedy:continuity_repair,1,"[""continuity_repair""]",True,,,14.837721490270862,18.467410403694362,-0.2446257611590498,0.931713452952488,1.2672281215384873,0.3601049952888344,0.9166962209393292,1.25212582136283,0.3659114031034069,46.27173068548911,44.89129725188836,0.029833192170476912,25.532587867905264,0.0,1.0,31547.81049272474,33423.69418687717,-0.059461612861692145,23116.82192148711,24471.151878715747,-0.05858633863376292,0.3019509089377478,4.0,,,,,,15.0,0.0,8.0,,,,,,0.0,25.532587867905264,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,128,128,held_out,eval,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.021577817978147742,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,129,129,held_out,eval,node_removal,peripheral,moderate,greedy:continuity_repair+redundant_overlay_line+suspend_low_value_segment,greedy:continuity_repair+redundant_overlay_line+suspend_low_value_segment,3,"[""continuity_repair"", ""redundant_overlay_line"", ""suspend_low_value_segment""]",True,,,18.130497551394306,18.572065689147223,-0.024354992823622676,1.0612155626679574,1.3419231211496716,0.2645151167742011,1.0607513743680366,1.2960905514284717,0.2218608269073826,76.03260257443125,52.56523420321839,0.30864875825130084,2.7717353485339027,0.0,1.0,30684.221077883725,31731.943294924073,-0.034145309225252406,22320.89617602558,24022.578267186105,-0.07623717604081984,0.3360059577239041,,,,,,,,,,,,,,,0.0,2.7717353485339027,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,130,130,held_out,eval,link_failure,any_road,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.38693880322794,17.968918510394797,-0.033472235322920034,1.0074463530698285,1.2821032476542644,0.27262681903360736,0.9924291210566696,1.2625734479381017,0.2722051591894051,50.67388171218398,53.78257585159756,-0.06134706942464461,18.500013271742887,0.0,1.0,31892.23226243235,33860.43191425305,-0.06171407619337936,23266.78617364852,24871.145988979566,-0.06895493874216756,0.356636969206237,,,,,,,,,,,,,,,0.0,18.500013271742887,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,131,131,held_out,eval,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,18.067600184894538,17.33689696790352,0.040442737802108525,1.1130103432414729,1.1916353472276384,0.0706417550057821,1.1002347938762063,1.1728516199935912,0.06600120857980746,66.86954737617648,63.445638582463104,0.0512028109664342,5.565207659732599,3.1086869654984897,0.4414068341076319,30983.037110724425,33630.304224909814,-0.08544246662213333,22274.745926886633,24671.305714964725,-0.10759089221239262,0.06598149297588916,,,,,,,,,,,,,,,3.1086869654984883,2.456520694234111,1.3322676295501878e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,132,132,held_out,eval,combined_disruption,peripheral_area + central_area,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,15.78774284396035,18.235393312056715,-0.1550348578823426,0.7926739884005864,1.4578646735628924,0.839173096249179,0.7893367661033655,1.4021625059434881,0.7763805845069071,36.506528569780905,42.63148993871916,-0.16777715134515234,35.266829920737024,0.8882372319960133,0.974813805664066,26330.034629068195,37831.87028243563,-0.43683329002041943,17963.90546440229,27816.000114053437,-0.5484383487306975,0.5160154872827161,,,,,,,,,,,,,,,0.8882372319960125,34.37859268874101,8.881784197001252e-16,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,133,133,held_out,eval,node_removal,central,mild,greedy:redundancy_restoration,greedy:redundancy_restoration,1,"[""redundancy_restoration""]",True,,,14.869692031998165,17.996680647310825,-0.2102927625255236,0.9544392790827934,1.2876482591704126,0.34911490693030756,0.9394220470696342,1.257724878866835,0.33882836025627866,46.53259575921185,58.3695556261788,-0.2543799604092286,24.01085700306829,0.0,1.0,31012.613342295343,34501.492536903825,-0.11249871644484441,22561.661793443007,24909.18684615574,-0.10404929717521882,0.2714747909844011,3.0,,,,,,15.0,0.0,5.0,,,,,,0.0,24.01085700306829,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,134,134,held_out,eval,combined_disruption,central_area + peripheral,moderate,greedy:corridor_relief+emergency_bus_bridge,greedy:corridor_relief+emergency_bus_bridge,2,"[""corridor_relief"", ""emergency_bus_bridge""]",True,,,14.555720098731143,16.766537497437508,-0.15188650123184813,0.3406243060468593,0.7745377343961863,1.2738768803234908,0.3406243060468593,0.7691230487315507,1.2579805230509398,24.541102643080023,38.57083712209632,-0.5716831343343218,66.96893838120961,35.664326738163304,0.46744972221076553,21851.052792751405,27977.790851703146,-0.28038640138127113,14553.522346727106,19066.96340955472,-0.3101270575808492,0.38824639496950064,,,,,,,,,,,,,,,0.0,66.96893838120961,35.664326738163304,False,False,-0.35,,,,,0.0,0.0,0.0,0.0
S2_energy,135,135,held_out,eval,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.807043823679447,17.140311325948986,0.037442065304733714,1.1918562751068744,1.233709003664643,0.035115583507764475,1.1768390430937155,1.2126835937827034,0.03045832894425269,68.54345132749717,64.67389175566511,0.05645411044949422,0.0,0.0,,31815.809520014627,33532.91963654841,-0.05397034186584459,23258.922501621943,24701.385234822617,-0.06201760778471513,0.021577817978147742,,,,,,32.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,136,136,held_out,eval,node_removal,central,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.362984217818664,17.80230499686358,-0.025302147000402477,0.9867097375959544,1.240003223005916,0.25670516440538277,0.9716925055827954,1.2242900247147321,0.2599562286223824,48.880410118376794,51.315193849946105,-0.04981103320681723,20.45652643336617,0.0,1.0,31225.504685884953,34203.12107031867,-0.09535847104433544,22787.985990427424,25383.983515078005,-0.11391956822077588,0.28971653558176585,,,,,,,,,,,,,,,0.0,20.45652643336617,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,137,137,held_out,eval,link_failure,any_road,severe,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.946939836489875,17.50436841406307,0.024659993651227688,1.1582082141442207,1.2624552516183438,0.0900071646885611,1.1362894956659861,1.2362687810465187,0.08798751177571532,61.09780987546805,50.76087260633358,0.16918670718645437,5.934786242439591,2.4565278681491804,0.5860798067868769,31470.35147178195,33533.682521412695,-0.06556428362361451,23166.920039672917,24821.86128931904,-0.07143553164650575,0.1259211895756488,,,,,,,,,,,,,,,2.456527868149179,3.478258374290412,1.3322676295501878e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,138,138,held_out,eval,area_closure,peripheral_area,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,16.55729354245291,17.361498935540435,-0.048571065737618394,1.0545814553831345,1.4407428624092808,0.3661750403963362,1.051450511896508,1.3888707719917637,0.32090931173417614,55.56518613798741,41.64130568123857,0.2505864089462613,11.521745212667128,0.0,1.0,29592.42349230584,35566.9377539727,-0.20189337528304366,20973.304408058753,25585.599878959052,-0.21991267475849333,0.3659172063432149,,,,,,,,,,,,,,,0.0,11.521745212667128,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,139,139,held_out,eval,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.622050032324204,16.94563137467477,0.038384788172129466,1.1823409065452803,1.224193635103049,0.03539819042551728,1.1617378991648621,1.19758244985385,0.030854249237074475,64.44562495202449,60.57606538019241,0.060043790012319825,2.967403882092402,2.967403882092402,0.0,31753.34240409525,33470.45252062903,-0.05407651562099245,23394.015658942873,24836.47839214355,-0.06165947540730409,0.022122423982427517,,,,,,36.0,,,,,,,,,2.9674038820924005,1.3322676295501878e-15,1.3322676295501878e-15,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,140,140,held_out,eval,demand_surge,peripheral_area,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.96629157314435,17.323064464205075,0.03580188523160549,1.209176354673857,1.2437893497957393,0.028625266271616972,1.193169728642143,1.2229389057383993,0.02494965836095618,66.20450344190813,63.033890194114306,0.04789120200223106,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.009074431736272606,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,141,141,held_out,eval,combined_disruption,any_road + central_area,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,18.01458019578219,17.31757570784387,0.038691131314928684,1.1419490298374249,1.19371714028155,0.04533311828418056,1.1391455509030441,1.1834059341587184,0.038854019331056845,72.4659130356286,67.5171454480549,0.0682909713031641,0.0,0.0,,31492.983592312525,33210.0937088463,-0.054523577021547344,22890.426324468783,24332.889057669458,-0.06301598374595367,0.03867464436523828,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,142,142,held_out,eval,link_failure,any_road,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.021577817978147742,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,143,143,held_out,eval,demand_surge,peripheral_area,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.96629157314435,17.323064464205075,0.03580188523160549,1.209176354673857,1.2437893497957393,0.028625266271616972,1.193169728642143,1.2229389057383993,0.02494965836095618,66.20450344190813,63.033890194114306,0.04789120200223106,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.009074431736272606,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,144,144,held_out,eval,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.891242908640876,17.238251517044638,0.03649782158403679,1.204402274955368,1.2420226997461263,0.031235763642303356,1.188806649266686,1.221099573812223,0.02716415202207765,66.9819610039053,63.521001166630036,0.05167002854803661,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.014268415061520573,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,145,145,held_out,eval,node_removal,peripheral,mild,greedy:redundancy_restoration,greedy:redundancy_restoration,1,"[""redundancy_restoration""]",True,,,14.862099867388643,18.041296105714245,-0.21391299121206922,0.9973857226639309,1.3617285353879875,0.3652978024900222,0.9823684906507721,1.3288393137242325,0.35268926718520865,50.46738056686843,44.739109817574516,0.11350441978465774,19.782594503776714,0.0,1.0,31226.598799939806,37453.99453884082,-0.19942600149309317,22655.3414087097,27897.28667946123,-0.23137789787340385,0.19498011342178193,2.0,,,,,,15.0,0.0,9.0,,,,,,0.0,19.782594503776714,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,146,146,held_out,eval,area_closure,central_area,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,14.772861011365155,18.195727848313812,-0.23169965752167807,0.9231921034182453,1.5363641819697722,0.6641868753872279,0.9081748714050866,1.4670269684731994,0.6153573663665484,44.55433846100869,37.152163760394096,0.16613813505709524,26.749979733689926,0.0,1.0,30432.65752990102,38242.27867646188,-0.2566197558950502,22198.663529251524,28245.885861092822,-0.27241380202338666,0.5342926359942254,,,,,,,,,,,,,,,0.0,26.749979733689926,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,147,147,held_out,eval,combined_disruption,peripheral_area + any_road,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.91859760154876,17.55877736295217,0.020080825888153776,1.1638722130956172,1.2386732859260765,0.064269145692126,1.1508278682871147,1.2156434499408582,0.0563208308034933,73.21307236600606,68.95064012669542,0.058219551530386986,0.9030487123001133,0.0,1.0,31855.817779886893,35702.851236832474,-0.12076392084884785,23371.871501830334,25931.232674448704,-0.10950604329730024,0.028400202493494647,,,,,,,,,,,,,,,0.0,0.9030487123001133,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,148,148,held_out,eval,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,18.030371665795506,17.53698060775013,0.02736444190894647,1.188691757799511,1.2544807785154077,0.05534573642344785,1.1736745257863521,1.233157228921882,0.05068074822163915,68.41301520367826,62.74997686412391,0.0827772072710789,0.29347769163499987,0.0,1.0,31974.156076459396,34523.671694914985,-0.07973676028724462,23419.579557089088,25401.53915357248,-0.08462831673182006,0.04848762767313494,,,,,,,,,,,,,,,0.0,0.29347769163499987,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,149,149,held_out,eval,link_failure,any_road,severe,greedy:continuity_repair,greedy:continuity_repair,1,"[""continuity_repair""]",True,,,16.115949341904496,18.993608238380737,-0.17855968863055355,0.8998860328891487,1.2977355817465526,0.44211103886130926,0.8967550894025221,1.2730878882677488,0.4196606222953968,44.05433092839788,42.380419803162134,0.03799651680004807,26.152155869087526,0.0,1.0,31105.378757356055,34679.17933101485,-0.11489333087814059,22584.76821443408,25498.421361322264,-0.129009654614301,0.364401140054815,6.0,,,,,,15.0,0.0,14.0,,,,,,0.0,26.152155869087526,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,150,150,held_out,eval,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,16.84186205839599,18.071484271828826,-0.07300987320578645,0.8180244339687592,1.255076601300676,0.5342776440203594,0.8180244339687592,1.2371261647605118,0.5123340005364171,45.28259844943002,58.10869055245607,-0.28324549699482837,25.804342944705617,0.0,1.0,31011.25543762362,36688.90189393192,-0.18308341201240252,22740.56668923542,27878.962607297875,-0.22595725024279145,0.43113007465594294,,,,,,,,,,,,,,,0.0,25.804342944705617,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
